Time,Throttle,Brake,Steering,Speed
5.649,0.000,0.000,0.000,0.000
5.665,0.000,0.000,0.000,0.000
5.681,0.000,0.000,0.000,0.000
5.697,0.000,0.000,0.000,0.000
5.713,0.000,0.000,0.000,0.000
5.729,0.000,0.000,0.000,0.000
5.745,0.000,0.000,0.000,0.000
5.761,0.000,0.000,0.000,0.000
5.778,0.000,0.000,0.000,0.000
5.793,0.000,0.000,0.000,0.000
5.810,0.000,0.000,0.000,0.000
5.825,0.000,0.000,0.000,0.000
5.841,0.000,0.000,0.000,0.000
5.858,0.000,0.000,0.000,0.000
5.875,0.000,0.000,0.000,0.000
5.892,0.000,0.000,0.000,0.000
5.909,0.000,0.000,0.000,0.000
5.926,0.000,0.000,0.000,0.000
5.944,0.000,0.000,0.000,0.000
5.961,0.000,0.000,0.000,0.000
5.978,0.000,0.000,0.000,0.000
5.994,0.000,0.000,0.000,0.000
6.011,0.000,0.000,0.000,0.000
6.028,0.000,0.000,0.000,0.000
6.045,0.000,0.000,0.000,0.000
6.062,0.000,0.000,0.000,0.000
6.079,0.000,0.000,0.000,0.000
6.094,0.000,0.000,0.000,0.000
6.110,0.000,0.000,0.000,0.000
6.126,0.000,0.000,0.000,0.000
6.142,0.000,0.000,0.000,0.000
6.160,0.000,0.000,0.000,0.000
6.176,0.000,0.000,0.000,0.000
6.194,0.000,0.000,0.000,0.000
6.211,0.000,0.000,0.000,0.000
6.228,0.000,0.000,0.000,0.000
6.244,0.000,0.000,0.000,0.000
6.262,0.000,0.000,0.000,0.000
6.280,0.000,0.000,0.000,0.000
6.296,0.000,0.000,0.000,0.000
6.313,0.000,0.000,0.000,0.000
6.330,0.000,0.000,0.000,0.000
6.348,0.000,0.000,0.000,0.000
6.365,0.000,0.000,0.000,0.000
6.385,0.000,0.000,0.000,0.000
6.406,0.000,0.000,0.000,0.000
6.429,0.000,0.000,0.000,0.000
6.451,0.000,0.000,0.000,0.000
6.474,0.000,0.000,0.000,0.000
6.495,0.000,0.000,0.000,0.000
6.517,0.000,0.000,0.000,0.000
6.538,0.000,0.000,0.000,0.000
6.559,0.000,0.000,0.000,0.000
6.579,0.000,0.000,0.000,0.000
6.600,0.000,0.000,0.000,0.000
6.621,0.000,0.000,0.000,0.000
6.642,0.000,0.000,0.000,0.000
6.665,0.000,0.000,0.000,0.000
6.688,0.000,0.000,0.000,0.000
6.708,0.000,0.000,0.000,0.000
6.730,0.000,0.000,0.000,0.000
6.750,0.000,0.000,0.000,0.000
6.773,0.000,0.000,0.000,0.000
6.793,0.000,0.000,0.000,0.000
6.814,0.000,0.000,0.000,0.000
6.834,0.000,0.000,0.000,0.000
6.856,0.000,0.000,0.000,0.000
6.877,0.000,0.000,0.000,0.000
6.898,0.000,0.000,0.000,0.000
6.920,0.000,0.000,0.000,0.000
6.940,0.000,0.000,0.000,0.000
6.962,0.000,0.000,0.000,0.000
6.984,0.000,0.000,0.000,0.000
7.006,0.000,0.000,0.000,0.000
7.026,0.000,0.000,0.000,0.000
7.048,0.000,0.000,0.000,0.000
7.069,0.000,0.000,0.000,0.000
7.091,0.000,0.000,0.000,0.000
7.112,0.000,0.000,0.000,0.000
7.134,0.000,0.000,0.000,0.000
7.154,0.000,0.000,0.000,0.000
7.176,0.000,0.000,0.000,0.000
7.197,0.000,0.000,0.000,0.000
7.219,0.000,0.000,0.000,0.000
7.241,0.000,0.000,0.000,0.000
7.264,0.000,0.000,0.000,0.000
7.285,0.000,0.000,0.000,0.000
7.307,0.000,0.000,0.000,0.000
7.329,0.000,0.000,0.000,0.000
7.350,0.000,0.000,0.000,0.000
7.372,0.000,0.000,0.000,0.000
7.396,0.000,0.000,0.000,0.000
7.417,0.000,0.000,0.000,0.000
7.438,0.000,0.000,0.000,0.000
7.460,0.000,0.000,0.000,0.000
7.484,0.000,0.000,0.000,0.000
7.505,0.000,0.000,0.000,0.000
7.526,0.000,0.000,0.000,0.000
7.549,0.000,0.000,0.000,0.000
7.571,0.000,0.000,0.000,0.000
7.594,0.000,0.000,0.000,0.000
7.616,0.000,0.000,0.000,0.000
7.637,0.000,0.000,0.000,0.000
7.659,0.000,0.000,0.000,0.000
7.682,0.000,0.000,0.000,0.000
7.704,0.000,0.000,0.000,0.000
7.727,0.000,0.000,0.000,0.000
7.748,0.000,0.000,0.000,0.000
7.769,0.000,0.000,0.000,0.000
7.791,0.000,0.000,0.000,0.000
7.813,0.000,0.000,0.000,0.000
7.835,0.000,0.000,0.000,0.000
7.858,0.000,0.000,0.000,0.000
7.880,0.000,0.000,0.000,0.000
7.907,0.000,0.000,0.000,0.000
7.932,0.000,0.000,0.000,0.000
7.957,0.000,0.000,0.000,0.000
7.981,0.000,0.000,0.000,0.000
8.003,0.000,0.000,0.000,0.000
8.025,0.000,0.000,0.000,0.000
8.046,0.000,0.000,0.000,0.000
8.070,0.000,0.000,0.000,0.000
8.092,0.000,0.000,0.000,0.000
8.114,0.000,0.000,0.000,0.000
8.137,0.000,0.000,0.000,0.000
8.160,0.000,0.000,0.000,0.000
8.182,0.000,0.000,0.000,0.000
8.204,0.000,0.000,0.000,0.000
8.225,0.000,0.000,0.000,0.000
8.246,0.000,0.000,0.000,0.000
8.267,0.000,0.000,0.000,0.000
8.290,0.000,0.000,0.000,0.000
8.311,0.000,0.000,0.000,0.000
8.333,0.000,0.000,0.000,0.000
8.355,0.000,0.000,0.000,0.000
8.378,0.000,0.000,0.000,0.000
8.403,0.000,0.000,0.000,0.000
8.428,0.000,0.000,0.000,0.000
8.453,0.000,0.000,0.000,0.000
8.477,0.000,0.000,0.000,0.000
8.501,0.000,0.000,0.000,0.000
8.525,0.000,0.000,0.000,0.000
8.548,0.000,0.000,0.000,0.000
8.571,0.000,0.000,0.000,0.000
8.594,0.000,0.000,0.000,0.000
8.617,0.000,0.000,0.000,0.000
8.640,0.000,0.000,0.000,0.000
8.662,0.000,0.000,0.000,0.000
8.685,0.000,0.000,0.000,0.000
8.709,0.000,0.000,0.000,0.000
8.732,0.000,0.000,0.000,0.000
8.755,0.000,0.000,0.000,0.000
8.778,0.000,0.000,0.000,0.000
8.800,0.000,0.000,0.000,0.000
8.823,0.000,0.000,0.000,0.000
8.846,0.000,0.000,0.000,0.000
8.869,0.000,0.000,0.000,0.000
8.891,0.000,0.000,0.000,0.000
